Id,SalePrice
1461,113884.84298884997
1462,162119.00489503413
1463,185222.45478827902
1464,194836.05536759854
1465,207200.83231088705
1466,170572.7032055162
1467,183161.66887187934
1468,160495.4840366023
1469,202591.68770215428
1470,117384.05820126389
1471,180189.60013177106
1472,93630.88660483307
1473,90840.91491540521
1474,139431.42476675415
1475,101031.77144997171
1476,366542.0539916011
1477,254326.39092134428
1478,298725.6642807734
1479,302463.954180914
1480,467383.5918400523
1481,309334.49718061555
1482,208335.5046944623
1483,175925.00247252174
1484,154912.8121646986
1485,181816.90902246372
1486,194658.492633753
1487,338660.10139064
1488,230372.7269954076
1489,199456.9974388557
1490,251811.27441619034
1491,194190.03082794696
1492,88554.32568740705
1493,206681.44680779008
1494,298047.2143976812
1495,293815.3581747357
1496,246724.41943894234
1497,179645.61051852396
1498,160394.96776145825
1499,161548.20397574792
1500,155314.83725340606
1501,188423.02138555585
1502,146064.36640059494
1503,284824.0299673835
1504,235269.32582509844
1505,224761.99148573168
1506,191513.46094117872
1507,254067.95785332122
1508,196436.8483026377
1509,162121.67924413958
1510,141668.08982852346
1511,147322.6721253869
1512,181534.09273326653
1513,144796.12572627515
1514,162128.94904920948
1515,204563.9377687797
1516,153528.03914772207
1517,182015.61413093377
1518,128035.99736321648
1519,220408.021687384
1520,126303.01774175942
1521,129481.88861638843
1522,186182.50590975792
1523,106697.34645973821
1524,120709.0300480678
1525,118106.07361691038
1526,96416.41731945297
1527,101794.41095449682
1528,142207.60528367118
1529,154283.95007086603
1530,201670.43673247192
1531,115680.97775947233
1532,98897.55874255265
1533,155016.62606054742
1534,127090.00650743209
1535,157874.53219442395
1536,98475.8977543813
1537,46910.84373381443
1538,157711.96121395088
1539,201062.71085986798
1540,119221.74548641685
1541,135401.46361198113
1542,140788.38738535577
1543,199381.82666596724
1544,83698.14876438153
1545,120981.18900738552
1546,146034.5866480876
1547,132795.25964376202
1548,152533.9784647216
1549,133033.10881263227
1550,145642.02034748124
1551,113267.22477685893
1552,150395.13709736755
1553,156252.71540805348
1554,124804.58268326719
1555,159081.84262267046
1556,70661.80131738097
1557,99751.92158927361
1558,97581.440825645
1559,80353.81410319568
1560,129400.85310213047
1561,128375.45109989028
1562,126042.326918612
1563,120812.96898463601
1564,157305.5676396049
1565,154288.2895234516
1566,240297.49609058164
1567,66149.18558419391
1568,226949.81697591813
1569,130215.11735291139
1570,140633.71953909635
1571,107045.07322510658
1572,154627.09267064696
1573,244638.8921230631
1574,135251.33418897772
1575,239427.11491155485
1576,242489.16659172694
1577,177663.1585557243
1578,145283.06122537854
1579,149615.87960896525
1580,191229.14087292785
1581,155959.74187335488
1582,126914.21987497737
1583,274954.3730968088
1584,222821.11513229203
1585,137488.32536780753
1586,52607.21551591961
1587,100683.87376119918
1588,172972.36128997488
1589,105780.80479022756
1590,135458.91883461107
1591,94011.79816016089
1592,113835.59548793675
1593,118083.57399799454
1594,144909.5301655162
1595,107875.37317897053
1596,238046.39765595808
1597,203322.02514070412
1598,209538.79839295754
1599,184336.69624460465
1600,161120.64634143084
1601,45695.57388429751
1602,116803.49280122388
1603,74659.7338747502
1604,280887.0123306939
1605,233793.68972017267
1606,167750.38394462282
1607,177076.54559369734
1608,199693.61335397675
1609,185287.17364208074
1610,148600.2144255652
1611,129471.20876388112
1612,193463.50678098574
1613,170951.29212017567
1614,138952.54779684194
1615,95110.19312547985
1616,68560.93564508052
1617,83624.5132780528
1618,126824.11889247259
1619,143151.19512154
1620,172956.2160300872
1621,138895.9108624427
1622,151052.85036858474
1623,266443.8442401453
1624,213589.70346790436
1625,117488.40897869319
1626,174058.02186936233
1627,193164.29792391486
1628,279204.2348136476
1629,173488.46182332572
1630,354682.77881118516
1631,243786.21101175668
1632,245057.70760428603
1633,173876.8278710203
1634,185724.06137144053
1635,171033.5096125618
1636,147938.2870752043
1637,194103.05060252454
1638,184320.32581008202
1639,185931.20219560456
1640,246292.07097659446
1641,182720.45261725085
1642,251322.7655500176
1643,215002.13885941706
1644,232559.92340741167
1645,202856.98964829557
1646,159735.8659772881
1647,160081.05948599183
1648,124816.25761047681
1649,134291.93979311513
1650,117208.63084708818
1651,120584.26049275894
1652,93948.65062421723
1653,92659.78051520174
1654,136305.38773739163
1655,122713.46524453303
1656,134209.59155791206
1657,140904.2640298342
1658,139397.33984541497
1659,112417.81660995632
1660,152071.21640765166
1661,410651.76951588877
1662,381995.1415902397
1663,377565.5478541793
1664,446117.09658853733
1665,330848.1358615798
1666,336765.0587894302
1667,369193.84265412414
1668,351387.2268307558
1669,316283.18274281174
1670,359908.7045245145
1671,264856.1114013039
1672,399777.91650919314
1673,281894.5703105258
1674,245958.46786702075
1675,204882.31536128535
1676,204765.4026919175
1677,215395.57311985013
1678,451706.0538305461
1679,384751.09906592127
1680,341315.6630142059
1681,285235.3275516215
1682,318602.69133213954
1683,194412.78031265852
1684,171540.79450456752
1685,174894.73329977016
1686,160842.56651616353
1687,169556.886836307
1688,188358.17313923547
1689,192402.70840951498
1690,192083.40042298962
1691,181643.67393772514
1692,260947.43853680184
1693,167444.41215684288
1694,181753.8772960864
1695,164853.53950436565
1696,259694.60877198633
1697,171439.62629422755
1698,340444.38728953665
1699,322007.09556913306
1700,274073.6307665673
1701,281970.05811668606
1702,222914.20689794002
1703,219484.9019414587
1704,267283.1793407751
1705,251479.31625847938
1706,390212.5093008396
1707,233835.49258258613
1708,201717.52570203785
1709,245223.97855282133
1710,216480.42503032903
1711,268809.5283927703
1712,251927.70372124622
1713,278301.1778799335
1714,225280.18839790788
1715,207919.25093774684
1716,182222.0308053696
1717,174684.19966513687
1718,145949.26357353397
1719,219881.78110022144
1720,243121.08014988597
1721,161726.34504224616
1722,126402.74315336754
1723,155798.3752739767
1724,207868.8519453553
1725,236348.6218986516
1726,189234.9127763689
1727,146940.27537257643
1728,169071.40795222018
1729,169621.51791248657
1730,171950.62606293883
1731,116281.61458621605
1732,125879.14197582053
1733,115263.51397731854
1734,111196.17224882462
1735,120251.53194128978
1736,101055.1825267683
1737,294014.9669679969
1738,270045.56885421206
1739,257698.53041897342
1740,213251.5382692539
1741,187425.86007209448
1742,175975.4377699762
1743,174474.1412221687
1744,333328.2487307687
1745,211552.14671231294
1746,193329.98109191214
1747,208741.57453149767
1748,222945.34896799782
1749,145602.44277217786
1750,133776.5238823837
1751,245189.8807503865
1752,114546.38795341656
1753,152966.39954590076
1754,200715.54473696835
1755,170523.93759223842
1756,134323.64756253932
1757,118323.67475803825
1758,144488.00790485018
1759,153223.8749025847
1760,163000.47213882068
1761,154465.9312372579
1762,187305.31715915678
1763,186546.1000738733
1764,104198.60541179217
1765,183082.2055762487
1766,189465.45488313423
1767,224673.67369446065
1768,143127.1113062756
1769,170255.21914844797
1770,151260.89127358585
1771,129720.44138534763
1772,133379.27175192814
1773,115053.88618259644
