Id,SalePrice
1461,120436.5633300901
1462,162621.0778302641
1463,186617.4019705099
1464,199394.98976418853
1465,208109.7982738279
1466,170439.07287058458
1467,178411.43298307096
1468,160323.70963924544
1469,202797.18992661906
1470,117420.39723388657
1471,185837.70169985635
1472,96047.44042288572
1473,90911.08114023338
1474,145637.61616574178
1475,108256.70496113696
1476,360368.45402712235
1477,242691.28412988604
1478,304384.7022969602
1479,309432.9796102992
1480,446967.06929896586
1481,304783.2543543981
1482,206279.69006132009
1483,175859.60436523202
1484,157943.54381834413
1485,180746.22160501673
1486,197128.40189822883
1487,336645.0688018419
1488,240234.01307471874
1489,198839.95332729715
1490,253599.82156995995
1491,194723.0573590198
1492,90065.47735837701
1493,192504.91158468006
1494,288957.1449945317
1495,293768.2387167683
1496,247788.9886808229
1497,185145.07166573618
1498,164227.6085232992
1499,169154.48772214213
1500,156400.0221923555
1501,179910.38633242427
1502,151921.4996549406
1503,285710.7827217468
1504,238806.92485227992
1505,226597.55631501696
1506,194765.16092403012
1507,258356.29935190445
1508,203807.95853428415
1509,162572.9054052469
1510,141758.29920223344
1511,145365.77531656044
1512,180885.1698999469
1513,149073.16100711052
1514,158846.4885281724
1515,212086.58145156017
1516,153340.9409517085
1517,182798.73573685708
1518,127507.87267596868
1519,218637.36354238304
1520,127685.7732763398
1521,133825.45285027113
1522,184488.3900706428
1523,110179.72396440577
1524,124445.83521268082
1525,117964.43619197933
1526,98720.01593767799
1527,104615.77805773803
1528,144347.8767876377
1529,153093.54149680297
1530,195936.20922341337
1531,113981.28726792669
1532,96839.52639924298
1533,153800.67522370486
1534,127247.8244288448
1535,157578.38824320308
1536,100203.72750151654
1537,53833.8248576915
1538,161106.7007801549
1539,204215.80024136035
1540,114849.97424469194
1541,141775.84325523002
1542,148941.24262922592
1543,199979.91285851135
1544,78279.89227237554
1545,122927.94721644551
1546,140877.02639619957
1547,123082.94411938179
1548,148636.64977635947
1549,127687.2411473272
1550,140255.79509725282
1551,113968.62909983743
1552,145377.2571932005
1553,156540.55954666995
1554,125153.63291373143
1555,162205.91331959667
1556,75319.88337086602
1557,105930.67232383275
1558,104304.40215509746
1559,85114.39289736781
1560,128606.49692754126
1561,140079.0201059933
1562,128198.46424032382
1563,123389.66990320811
1564,165141.57179064068
1565,158148.67478926168
1566,243743.549505307
1567,65748.710956175
1568,224366.19398114923
1569,131146.17937248302
1570,141220.8011075166
1571,107502.48733345464
1572,153058.33220196806
1573,254115.93480124287
1574,134221.75544624252
1575,234930.66549684617
1576,241181.91527987225
1577,181481.84925204166
1578,145033.15701730896
1579,147458.29069357438
1580,192477.92253078823
1581,156785.8072842469
1582,126051.17835167465
1583,277513.27416527865
1584,221956.3647105693
1585,138476.20038770512
1586,44144.92875273982
1587,97938.61624855261
1588,164538.04032908592
1589,106773.20067249889
1590,137950.5294172359
1591,91928.08813992653
1592,122500.05908349046
1593,121658.98317200465
1594,150955.08282118538
1595,112373.44723093366
1596,231664.49306079475
1597,193347.34399761306
1598,209255.68307499526
1599,181024.91631149163
1600,164569.8425457113
1601,48655.6806966158
1602,126467.3012530943
1603,77628.05059380288
1604,270485.52362810733
1605,234232.09621445954
1606,166586.4395791673
1607,178083.66523646528
1608,200206.72102438821
1609,184899.82827102928
1610,146338.2349408084
1611,138717.75848788742
1612,194843.99788480194
1613,167918.18550063437
1614,137834.80797988037
1615,97665.18048000646
1616,71167.69719816442
1617,87237.18890985403
1618,122227.07099266036
1619,138628.94909237334
1620,171899.40728694203
1621,138608.43372693786
1622,140494.0192254696
1623,256218.46216460536
1624,213310.39383387635
1625,122696.77882807942
1626,174403.67202007677
1627,191880.17073231528
1628,273133.9834561327
1629,174008.1806763521
1630,361748.5771136638
1631,241378.12490998488
1632,249538.9150828455
1633,171732.59657400523
1634,186678.90031488915
1635,171412.93134776517
1636,149713.7623679512
1637,197214.96941430157
