Id,SalePrice
1461,118175.34832386562
1462,162213.7941673933
1463,185356.35891627194
1464,199147.61734016408
1465,206793.47783976502
1466,171027.38257796736
1467,179889.4041652672
1468,160326.86490518227
1469,205116.38190592366
1470,117277.57239799487
1471,188233.7481843176
1472,99183.25349263326
1473,92831.64758590584
1474,147401.66426768096
1475,112088.92947165284
1476,361748.5042770659
1477,241407.12231444241
1478,308552.3263740549
1479,309878.6174375907
1480,443068.3687325411
1481,301496.07221363625
1482,207602.39613291126
1483,177086.35361670464
1484,160835.92506700027
1485,179782.9305008076
1486,197295.92469137415
1487,332209.36915575044
1488,235670.00539037026
1489,196939.5917182783
1490,250797.87700785827
1491,195906.77720515768
1492,91332.35676329405
1493,193833.34424866125
1494,288314.47701309284
1495,293600.6948009441
1496,247275.48682028905
1497,182606.77237382182
1498,163295.4514970127
1499,167826.99124499026
1500,154373.32203703123
1501,178178.46177312493
1502,149786.0773069088
1503,284983.61283806374
1504,234848.922466502
1505,222997.59332588286
1506,195655.1547735026
1507,258485.9748280071
1508,206153.33772781387
1509,162137.76375175623
1510,141860.2567287432
1511,146335.47825895366
1512,180144.05291914352
1513,149984.9003236919
1514,159020.08184636018
1515,213621.44229023354
1516,155485.180913664
1517,180630.8273708063
1518,128454.69203202782
1519,217611.92603513
1520,127572.94681850384
1521,134807.52253824053
1522,185878.27371849853
1523,110342.41838560751
1524,124787.16249669027
1525,118178.3484303508
1526,99272.79438173087
1527,103637.80632379735
1528,143042.49353056116
1529,153434.27903685567
1530,196629.92823897983
1531,116602.62703546992
1532,98799.3182989592
1533,152835.87747432513
1534,127460.88388683175
1535,158217.19023045374
1536,101325.91028583118
1537,50444.510508833104
1538,161031.3515050917
1539,205730.62489737844
1540,117501.03660138398
1541,142648.25421426358
1542,151380.48642071872
1543,196323.36646260705
1544,76747.02320276693
1545,123351.08527070424
1546,138938.068618064
1547,124014.60634267388
1548,146753.9847505889
1549,124533.50156650122
1550,139209.89208650345
1551,116195.78432958567
1552,145711.54388567258
1553,157742.9753181531
1554,126709.9586816181
1555,163469.832428406
1556,78301.72036730322
1557,108046.27200938686
1558,105505.09837834019
1559,87996.64007012107
1560,129650.18464619713
1561,138360.21051294822
1562,128594.43896621035
1563,125478.58691943395
1564,168608.3948605224
1565,157213.3173775269
1566,241268.37475276575
1567,68304.61332544999
1568,223732.84517717842
1569,128851.63852960902
1570,137650.50387841265
1571,106097.90641327298
1572,150327.0731621732
1573,248378.20201789046
1574,135137.60037141212
1575,234763.51928883704
1576,239521.5319792567
1577,181268.60550762853
1578,147184.70514601102
1579,144389.6845067807
1580,192703.49412812054
1581,154255.65315475623
1582,126666.32501085801
1583,277965.5920097333
1584,219763.34080359706
1585,142448.18132234464
1586,42838.772035642556
1587,97182.72918106138
1588,161545.8113517571
1589,105924.52954462564
1590,135007.07797221572
1591,90799.25919813049
1592,125816.21017508087
1593,123134.72179183061
1594,152977.89264926076
1595,117687.07366904407
1596,229866.66009052168
1597,195459.59428132803
1598,208473.0513699538
1599,181309.13324112544
1600,165551.86124011618
1601,49343.30945430114
1602,126216.03039731097
1603,77749.8267348416
1604,270505.4621886926
1605,231864.87065588887
1606,162631.1769022172
1607,174493.45629005966
1608,200569.54228408542
1609,187349.14200569197
1610,146249.856110327
1611,138532.0242691547
1612,192223.9645987929
1613,163388.8391017638
1614,139751.43360783887
1615,99132.990982624
1616,73330.60775611433
1617,86803.860672902
1618,118903.98713243597
1619,135721.91206033417
1620,172790.5676688683
1621,135577.5363150235
1622,137156.04470041505
1623,254948.60541233877
1624,211465.99902335752
1625,122337.3777811628
1626,174493.2261181235
1627,191454.68435095696
1628,274950.101193984
1629,175021.75822221558
1630,362496.362589716
1631,234918.64647637313
1632,248820.080879918
1633,170279.462108072
1634,185195.11830097326
1635,172166.66387484176
1636,152027.59868645272
1637,196779.6881494741
1638,187802.80947396724
1639,191326.47861691745
1640,249884.77834393713
1641,188070.5559764976
1642,263338.8774288193
1643,213803.1803746132
1644,236005.76456509522
1645,208259.5583916406
1646,161625.6177666114
1647,163542.07834599842
1648,129367.15071410674
1649,133265.67311205517
1650,113542.40767548437
1651,118996.44385375979
1652,97382.06590110288
1653,100038.67070338936
1654,141781.22248104186
1655,134576.70579107536
1656,138714.2883395251
1657,143426.2224874206
1658,141532.9017628209
1659,117995.0451185518
1660,154149.5070614065
1661,404717.25366092945
1662,384326.1415568792
1663,373817.9441015024
1664,459810.9646894114
1665,325935.1360079666
1666,324163.3345947501
1667,366316.2984121863
1668,349371.6234601564
1669,321006.10608970193
1670,353976.69870426133
1671,251707.98045016825
1672,395973.61978079664
1673,269567.0876530903
1674,235291.48100383178
1675,195811.42036820832
1676,201315.49059931823
1677,208778.5662604437
1678,441582.93255465536
1679,376269.47755863226
1680,339902.52792007325
1681,282584.14869314356
1682,307536.0420990229
1683,185705.13583390779
1684,173411.32429276587
1685,176626.44266135606
1686,168873.1049949195
1687,172061.41730928968
1688,190516.1150424839
1689,197072.24732754406
1690,193227.97828857647
1691,181905.8712098807
1692,264965.29756680527
1693,168501.4158974803
1694,181964.0452003755
1695,162985.0331134809
1696,252882.48192697822
1697,168580.33069999208
1698,337282.3759998123
1699,302974.79994211334
1700,266696.2474944329
1701,281008.17007144884
1702,231512.86115754204
1703,224273.11491455694
1704,263074.5172671223
1705,249347.660789997
1706,281580.9783073572
1707,230738.07965986134
1708,197774.0299226315
1709,245005.3141482395
1710,217809.9721339707
1711,269388.08106836746
1712,246354.92690519104
1713,279343.64163075655
1714,228839.66360546477
1715,207918.792371517
1716,178454.3720731911
1717,174639.9997879042
1718,144720.56642518943
1719,213935.4968395835
1720,237650.99505158217
1721,161570.9763535253
1722,126602.05174930695
1723,154190.98364535335
1724,208605.99826300016
1725,233478.9494139974
1726,189290.98977836827
1727,151164.36438166344
1728,170289.6625062069
1729,163985.15762463177
1730,172179.06910069665
1731,112935.40720113626
1732,122732.99832049885
1733,115592.1126074936
1734,115812.82103104616
1735,122275.50211465626
1736,100159.87766779092
1737,290212.6882632313
1738,267694.59163433395
1739,259874.5627308573
1740,206104.4340754844
1741,184460.17903414206
1742,174055.38185541844
1743,175278.0578741987
1744,328742.719570306
1745,220900.33592801582
1746,211699.05940534803
1747,224800.73202518196
1748,223154.7270323733
1749,151186.52946777846
1750,141257.162810758
1751,244232.69294980657
1752,116402.55380249268
1753,156633.7008847972
1754,205682.17642330308
1755,171506.1187927855
1756,122637.57951471
1757,116852.23593842302
1758,146420.41677213548
1759,160367.64517276635
1760,160482.52955981233
1761,155006.425907627
1762,182965.1882827952
1763,182352.4843001694
1764,115419.95164963586
1765,188669.6991351432
1766,192340.93690006336
1767,223320.07753344666
1768,143758.00167482632
1769,173147.3318683491
1770,148780.74496325984
1771,131333.36853131908
1772,139469.84498771612
1773,117523.67088469485
1774,157959.5097606798
1775,139133.70015793818
1776,126192.73785340693
1777,102602.9488812603
1778,148125.17554560886
1779,116016.95148389769
1780,179094.10604646092
1781,129180.92532212456
1782,70551.32357246475
1783,139184.45674453827
1784,92656.06399263622
1785,143104.66418489697
1786,97389.61347841096
1787,163872.82901683886
1788,32083.38448883887
1789,101133.98026895375
1790,55833.82563071436
1791,197379.03951755818
1792,164965.96012053173
1793,130256.04733598314
1794,166557.3983721966
1795,135039.013456919
1796,136576.89446253038
1797,132035.63847014395
1798,123535.63128396147
1799,104058.83833492102
1800,126222.15951007575
1801,119372.08695207983
1802,121674.83742173392
1803,160053.73881265742
1804,138162.58934208396
1805,138928.0524775632
1806,137307.76919853827
1807,150949.3426318433
1808,120674.81523500953
1809,127612.25010830781
1810,141638.2255403275
1811,80093.058845567
1812,107327.18708574117
1813,128470.13148644235
1814,82170.9751092921
1815,35435.795461798465
1816,95820.71811238868
1817,106041.52129120828
1818,180384.15974782684
1819,155033.1178992184
1820,51676.433264804364
1821,100806.3634659226
1822,150033.85495783144
1823,28586.39720960785
1824,136974.21588175336
1825,136161.31240919605
1826,98826.26516654334
1827,102156.03548907867
1828,143077.05584873108
1829,133961.3897754593
1830,150412.5811396988
1831,157477.50751668907
1832,81483.06558262362
1833,151006.15670243057
1834,121666.61693758162
1835,120030.3785803983
1836,144884.8136268396
1837,80443.34211851112
1838,119885.19080850974
1839,97467.11691793721
1840,149928.99406136636
1841,140514.23016733234
1842,82852.50208996408
1843,131010.39534467837
1844,146556.31468061975
