Id,SalePrice
1461,117101.05195154203
1462,162782.34327803843
1463,180850.91998258652
1464,192003.7248115025
1465,205483.57787601615
1466,169241.73599331535
1467,176751.42932160944
1468,158518.15937430447
1469,201184.67765974358
1470,115577.89844775852
1471,189269.57859208598
1472,100829.91489940486
1473,99140.27626724984
1474,147469.3329847688
1475,110117.87822063128
1476,373247.5481393242
1477,250063.9790349272
1478,305621.74505030725
1479,303376.5395596754
1480,454894.49016130716
1481,303515.59853613004
1482,208436.86736856273
1483,175205.79720460775
1484,159583.5983901953
1485,178240.33586292004
1486,195149.3866961035
1487,333296.21700721467
1488,231392.2739751411
1489,196544.47778624017
1490,240473.15175712714
1491,196020.40646183002
1492,92718.57543653727
1493,194892.42197163065
1494,290824.91256252443
1495,298210.5852363488
1496,241049.96634162567
1497,181224.4354492724
1498,163019.40334977757
1499,158950.28511454712
1500,154166.7534019954
1501,179930.40649505856
1502,148848.44462091848
1503,275767.2773797723
1504,227633.16048944555
1505,215598.0949767417
1506,194707.41846925195
1507,253092.7174942377
1508,206066.89486152038
1509,161389.2494401877
1510,143345.30070401414
1511,148477.6525407062
1512,178613.65803445713
1513,154127.19798858778
1514,162247.9956634947
1515,213082.6486931967
1516,156507.19285364728
1517,183945.97909131157
1518,130889.41557796614
1519,219074.58981161774
1520,130665.91444660048
1521,137064.1875988812
1522,181101.10291602078
1523,109688.82640533999
1524,120226.69370210695
1525,118022.97093008296
1526,102454.79906434589
1527,101780.99961403699
1528,141263.20883667655
1529,150031.57496106892
1530,189399.47986852017
1531,119630.42983683897
1532,95403.71621656453
1533,147765.30163381284
1534,130482.77735757595
1535,162019.3788745395
1536,108186.02197875537
1537,55784.14467582526
1538,165341.28128101758
1539,205253.62672428216
1540,121304.75013204303
1541,142362.9100012927
1542,153885.77000031143
1543,197176.99544650735
1544,76317.03478687059
1545,117807.12511447619
1546,135799.99681061902
1547,124711.25119043153
1548,141189.2563236201
1549,118258.26116564765
1550,139117.06866376614
1551,118323.21685821621
1552,145557.71726839698
1553,152379.3966786816
1554,126923.71233524824
1555,166247.6338081929
1556,83257.35185278754
1557,115155.73189007933
1558,105161.12318793416
1559,87682.24781886046
1560,133199.28307422914
1561,141218.03361238714
1562,127981.18858714926
1563,119002.77211524965
1564,166911.23566432088
1565,149302.9541973432
1566,237172.4631760819
1567,69047.6210662222
1568,225939.16127290681
1569,135174.88705414278
1570,136233.2512741359
1571,124238.7964426215
1572,151034.93315550848
1573,253503.7486261502
1574,138644.23371289403
1575,233377.17560489126
1576,230049.48423448752
1577,178221.81229923957
1578,145078.73731429654
1579,144133.74046183098
1580,191050.45532055676
1581,147314.52982602397
1582,123329.79786442884
1583,276308.6113920779
1584,219230.3839440809
1585,140733.62681007362
1586,49430.842484062654
1587,97804.11377724027
1588,167595.90481773124
1589,103842.23328244861
1590,141618.758447806
1591,87744.53246265731
1592,127900.30073871161
1593,115075.80835467274
1594,143708.5753899056
1595,114524.45451171394
1596,233700.29019126587
1597,195601.11962282623
1598,207410.81240784505
1599,182010.20505956968
1600,162884.6598470586
1601,46925.90539068985
1602,123021.2926402156
1603,77165.23536165024
1604,276265.2810276934
1605,230874.6161247741
1606,165768.38732748397
1607,177482.01986687572
1608,196298.52291011275
1609,188423.27504206612
1610,144668.2052092409
1611,135209.6868500663
1612,191528.015514586
1613,162159.05328477337
1614,135693.4619680905
1615,88485.59867667826
1616,72139.88359933032
1617,88803.54219599522
1618,120990.84646770544
1619,128775.21113900619
1620,173740.9910405503
1621,140458.65150491288
1622,144281.21185126388
1623,259504.16835692548
1624,215158.60033497668
1625,119723.36469389149
1626,177773.31337366812
1627,189178.2843477009
1628,277577.00761020393
1629,175888.62976363872
1630,355171.18859491404
1631,232461.1595894755
1632,244932.85452539846
1633,168501.447343861
1634,184517.1757386668
1635,171791.39014708227
1636,153227.7398427406
1637,192614.15002162382
1638,192698.4458994806
1639,187552.70667985943
1640,250109.08239595965
1641,190438.03213336575
1642,250401.41487371165
1643,214326.90151535964
1644,222487.4717348026
1645,203215.0775851364
1646,161505.6207066949
1647,162689.19315945858
1648,127205.02162528026
1649,134544.00489530538
1650,111393.33561343164
1651,116726.38989105017
1652,101150.00917221757
1653,101543.96236116288
1654,143792.91671791743
1655,132766.11300088873
1656,140682.5500630507
